"","site.pop","rep","ind","pop","site","site.rep","Date","branch","Stem_diameter_mm","Stem_length_mm","Leaf_WW_g","Leaf_dryweight_g","Stem_dryweight_g","Leaf_area_cm.2","leaf_number","Notes","Stem_area","cwd","ppt","ppt2018","cwd2018","Al_As","SLA","LDMC","leafsize","ind.id","LMF","ml_ms","log.ml_ms","log.Al_As"
"330","W15","6","","15","W","W.6","7/26/18","h2",1.883333333,21.08,2.4797,0.8907,0.0729,76.726,9,"",2.78576365135334,733.8575109,1014.252515,768.570013999939,728.239999771118,27.5421785917575,86.1412372291456,0.359196677017381,8.52511111111111,"W15_6_",0.924346201743462,12.2181069958848,1.08700392399773,1.43999829005879
"331","W15","6","","15","W","W.6","7/26/18","h3",1.386666667,30.64,0.9239,0.4226,0.0563,41.263,6,"",1.51019849589171,733.8575109,1014.252515,768.570013999939,728.239999771118,27.3228983555807,97.640795078088,0.457408810477324,6.87716666666667,"W15_6_",0.8824389225308,7.50621669626998,0.875421097864948,1.43652676649817
"332","W1","1","","1","W","W.1","7/26/18","h1",2,59.19,1.5284,0.6743,0.1617,56,8,"",3.14159265358979,690.0800103,1221.930018,759.229991018772,719.270004272461,17.8253536262923,83.0490879430521,0.441180319288144,7,"W1_1_",0.806578947368421,4.17006802721088,0.620143139770239,1.25103815431207
"333","W1","1","","1","W","W.1","7/26/18","h2",1.55,23.35,1.2745,0.5418,0.0435,50,7,"",1.88691908756237,690.0800103,1221.930018,759.229991018772,719.270004272461,26.4982215345507,92.2849760059062,0.425107885445273,7.14285714285714,"W1_1_",0.925679138903127,12.4551724137931,1.09534974374251,1.42321672662926
"334","W1","1","","1","W","W.1","7/26/18","h3",1.49,35.65,2.2956,0.9304,0.0732,90,9,"",1.74366246255867,690.0800103,1221.930018,759.229991018772,719.270004272461,51.6154943588868,96.7325881341359,0.405297090085381,10,"W1_1_",0.927062574730968,12.7103825136612,1.104158620662,1.71278009124861
"335","W15","1","","15","W","W.1","7/26/18","h1",1.593333333,37.3,1.4387,0.6207,0.0836,51.89,8,"",1.99389904322909,733.8575109,1014.252515,768.570013999939,728.239999771118,26.0243868295181,83.599162236185,0.431431153124348,6.48625,"W15_1_",0.881300582138293,7.42464114832536,0.870675467946381,1.41538050572556
"336","W15","1","","15","W","W.1","7/26/18","h2",1.316666667,12.42,1.1384,0.4895,0.0233,37.102,6,"",1.36157498340148,733.8575109,1014.252515,768.570013999939,728.239999771118,27.2493255621603,75.7957099080695,0.42998945888967,6.18366666666667,"W15_1_",0.954563182527301,21.0085836909871,1.32239677511314,1.4353557576858
"337","W15","1","","15","W","W.1","7/26/18","h3",3.11,152.07,4.4636,1.9465,0.6098,144.557,14,"",7.59644957619646,733.8575109,1014.252515,768.570013999939,728.239999771118,19.0295477578066,74.2650911893141,0.436082982346088,10.3255,"W15_1_",0.761452098736455,3.19203017382748,0.504066988024819,1.27942846728739
"338","W15","4","","15","W","W.4","7/26/18","h1",1.666666667,41.71,1.4789,0.5587,0.0932,45.733,9,"",2.18166156586558,733.8575109,1014.252515,768.570013999939,728.239999771118,20.9624630673894,81.8560945051011,0.377780783014403,5.08144444444444,"W15_4_",0.857033287314005,5.99463519313305,0.777762759006183,1.32144231045526
"339","W15","4","","15","W","W.4","7/26/18","h2",1.2,22.34,1.1211,0.4293,0.0402,41.407,8,"",1.13097335529233,733.8575109,1014.252515,768.570013999939,728.239999771118,36.6118262700339,96.4523643139995,0.382927481937383,5.175875,"W15_4_",0.914376996805112,10.6791044776119,1.02853483539497,1.56362139288634
"340","W15","4","","15","W","W.4","7/26/18","h3",1.296666667,35.53,0.7,0.3152,0.0614,28.163,7,"",1.3205248393841,733.8575109,1014.252515,768.570013999939,728.239999771118,21.3271262758945,89.3496192893401,0.450285714285714,4.02328571428571,"W15_4_",0.836962294211365,5.13355048859935,0.71041783767635,1.328932340372
"341","H3","1","b","3","H","H.1","7/27/18","h1",1.63,43.37,1.5239,0.6483,0.0893,53,12,"",2.08672438033068,671.70251,849.1050127,704.280000265688,684.149991989136,25.3986585385087,81.7522751812432,0.425421615591574,4.41666666666667,"H3_1_b",0.878931670281996,7.25979843225084,0.860924562714357,1.4048107794267
"342","H3","1","b","3","H","H.1","7/27/18","h2",2.08,100.94,1.6157,0.642,0.2512,49,14,"",3.39794661412272,671.70251,849.1050127,704.280000265688,684.149991989136,14.4204737638737,76.3239875389408,0.397350993377483,3.5,"H3_1_b",0.718763994626064,2.55573248407643,0.407515393003695,1.15897952873682
"343","H3","1","b","3","H","H.1","7/27/18","h3",2.436666667,145.05,1.4399,0.6415,0.4055,49,14,"",4.66317942340054,671.70251,849.1050127,704.280000265688,684.149991989136,10.507852165008,76.3834762275916,0.445517049795125,3.5,"H3_1_b",0.612702960840497,1.58199753390875,0.199205802163772,1.02151395406712
"344","H3","3","b","3","H","H.3","7/27/18","h1",2.033333333,77.14,2.609,1.201,0.2236,88,9,"",3.2471850722708,671.70251,849.1050127,704.280000265688,684.149991989136,27.1003955861562,73.2722731057452,0.460329628210042,9.77777777777778,"H3_3_b",0.843043661378633,5.37119856887299,0.73007120818852,1.43297563034418
"345","H3","3","b","3","H","H.3","7/27/18","h2",1.786666667,57.51,1.1492,0.4935,0.1174,39,11,"",2.50713056484031,671.70251,849.1050127,704.280000265688,684.149991989136,15.5556318234603,79.0273556231003,0.429429168116951,3.54545454545455,"H3_3_b",0.807824521198232,4.20357751277683,0.62361906009406,1.19188765555206
"346","H3","3","b","3","H","H.3","7/27/18","h3",2.923333333,153.15,3.871,1.6467,0.6963,116,4,"",6.71191670975508,671.70251,849.1050127,704.280000265688,684.149991989136,17.2826936054504,70.4439181393089,0.425393955050375,NA,"H3_3_b",0.702816901408451,2.36492890995261,0.373818090325697,1.23761143066703
"347","H15","4","c","15","H","H.4","7/27/18","h1",2.82,217.56,2.9471,1.1409,0.5446,107.901,27,"",6.24580035460187,733.8575109,1014.252515,768.570013999939,728.239999771118,17.2757683361587,94.5753352616355,0.387126327576261,3.99633333333333,"H15_4_c",0.676891130228419,2.09493206022769,0.321169943127299,1.23743737163139
"348","H15","4","c","15","H","H.4","7/27/18","h2",2.763333333,78.05,1.4697,0.6334,0.244,57.621,11,"",5.9973091009023,733.8575109,1014.252515,768.570013999939,728.239999771118,9.60780894073492,90.9709504262709,0.430972307273593,5.23827272727273,"H15_4_c",0.721905630271256,2.59590163934426,0.414288232697164,0.982624358174038
"349","H15","4","c","15","H","H.4","7/27/18","h3",2.483333333,222.09,2.0203,0.8395,0.5315,80.999,25,"",4.84350683914049,733.8575109,1014.252515,768.570013999939,728.239999771118,16.7232137147913,96.4848123883264,0.415532346681186,3.23996,"H15_4_c",0.612326768781911,1.57949200376294,0.198517431614752,1.22331973987844
"350","H26","8","c","26","H","H.8","7/27/18","h1",1.956666667,160.57,0.9939,0.3675,0.4099,36.218,10,"",3.00693177617668,985.8075147,560.4525084,294.329998731614,1035.59999847412,12.0448359643368,98.552380952381,0.369755508602475,3.6218,"H26_8_c",0.472729611525598,0.896560136618687,-0.047420574896288,1.08080088982474
"351","H26","8","c","26","H","H.8","7/27/18","h2",2.58,272.07,2.037,0.8763,0.8316,81.746,21,"",5.22792433483878,985.8075147,560.4525084,294.329998731614,1035.59999847412,15.6364160543117,93.2854045418236,0.43019145802651,3.89266666666667,"H26_8_c",0.513086246267346,1.0537518037518,0.0227383310337806,1.19413721763689
"352","H26","8","c","26","H","H.8","7/27/18","h3",2.506666667,151.67,0.9609,0.411,0.2747,41.561,15,"",4.9349533679115,985.8075147,560.4525084,294.329998731614,1035.59999847412,8.42176144363222,101.121654501217,0.427724008741805,2.77073333333333,"H26_8_c",0.599387487239317,1.49617764834365,0.174983162455507,0.92540293535289
"353","H16","2","a","16","H","H.2","7/27/18","h1",3.733333333,457.44,6.4507,2.972,2.2948,201.357,53,"",10.9467050665537,783.2500117,836.5575125,321.759994268417,1019.62001609802,18.3943021005674,67.7513458950202,0.460725192614755,3.79918867924528,"H16_2_a",0.564289511657933,1.29510196967056,0.112303963878134,1.26468331488406
"354","H16","2","a","16","H","H.2","7/27/18","h2",3.173333333,303.33,2.5552,1.2879,1.1215,92.259,41,"",7.90899441033579,783.2500117,836.5575125,321.759994268417,1019.62001609802,11.6650733599498,71.6352201257862,0.504030995616781,2.25021951219512,"H16_2_a",0.534531418610443,1.14837271511369,0.0600828652801147,1.06688747435319
"355","H16","2","a","16","H","H.2","7/27/18","h3",1.9,84.12,1.5449,0.7826,0.2057,62.22,18,"",2.83528736986479,783.2500117,836.5575125,321.759994268417,1019.62001609802,21.944865505103,79.504216713519,0.506570004531038,3.45666666666667,"H16_2_a",0.791864818374987,3.80456976178901,0.580305551869937,1.34133292350086
"356","H22","3","a","22","H","H.3","7/27/18","h1",2.563333333,151.98,5.3421,2.2252,0.4773,187.111,28,"",5.16059825760094,993.3000148,471.685007,325.13999402523,1093.82999091968,36.257617946603,84.0872730541075,0.416540311862376,6.68253571428571,"H22_3_a",0.823385753931545,4.66205740624345,0.668577616902546,1.55939926841289
"357","H22","3","a","22","H","H.3","7/27/18","h2",1.943333333,114.85,2.0316,0.8788,0.1809,79.478,25,"",2.96609106963798,993.3000148,471.685007,325.13999402523,1093.82999091968,26.7955359879427,90.4392353208921,0.432565465642843,3.17912,"H22_3_a",0.829291308860998,4.8579325594251,0.686451481388659,1.42806244860776
"358","H22","3","a","22","H","H.3","7/27/18","h3",2.146666667,125.93,1.7562,0.8645,0.2848,83.161,12,"",3.61925436439959,993.3000148,471.685007,325.13999402523,1093.82999091968,22.9773847392447,96.1954887218045,0.492256007288464,6.93008333333333,"H22_3_a",0.752196989471852,3.03546348314607,0.482225012645123,1.36130059624305
"359","H15","2","b","15","H","H.2","7/27/18","h1",2.036666667,65.99,2.2094,0.9443,0.1856,69,7,"",3.25784030948527,733.8575109,1014.252515,768.570013999939,728.239999771118,21.1796753202129,73.0699989410145,0.427401104372228,9.85714285714286,"H15_2_b",0.835737675900522,5.08782327586207,0.706532017803318,1.32591929818314
"360","H15","2","b","15","H","H.2","7/27/18","h2",1.54,32.88,2.3553,1.0354,0.0662,85,8,"",1.86265028431339,733.8575109,1014.252515,768.570013999939,728.239999771118,45.6339017129739,82.0938767626038,0.439604296692566,10.625,"H15_2_b",0.939905591866376,15.6404833836858,1.19425017120614,1.6592876026752
"361","H22","8","b","22","H","H.8","7/27/18","h1",2.093333333,172.21,2.1228,0.9988,0.3769,95.368,23,"",3.44164965749659,993.3000148,471.685007,325.13999402523,1093.82999091968,27.7099674547843,95.4825790949139,0.470510646316186,4.1464347826087,"H22_8_b",0.726030384531511,2.650039798355,0.423252396229705,1.44263601570587
"362","H22","8","b","22","H","H.8","7/27/18","h2",2.026666667,130.34,2.7322,1.2624,0.3474,110.443,22,"",3.22592696410732,993.3000148,471.685007,325.13999402523,1093.82999091968,34.2360509797102,87.4865335868188,0.462045238269526,5.02013636363636,"H22_8_b",0.784196794632874,3.63385146804836,0.560367171754265,1.53448366439796
"363","SF22","3","c","22","SF","SF.3","7/31/18","h1",1.76,49.2,0.837,0.3626,0.1332,30.522,5,"",2.43284935093994,993.3000148,471.685007,325.13999402523,1093.82999091968,12.5457829882511,84.1753998896856,0.433213859020311,6.1044,"SF22_3_c",0.73134328358209,2.72222222222222,0.434923574925208,1.09849777102053
"364","SF22","3","c","22","SF","SF.3","7/31/18","h2",3.006666667,255.14,2.767,1.3934,1.3846,120.242,42,"42 individual leaves, 39 whole",7.10003430527226,993.3000148,471.685007,325.13999402523,1093.82999091968,16.9354111304381,86.293957226927,0.50357788218287,2.86290476190476,"SF22_3_c",0.501583873290137,1.00635562617362,0.00275147892313307,1.22879574420553
"365","SF22","3","c","22","SF","SF.3","7/31/18","h3",1.99,125.89,1.3887,0.7033,0.3773,63.235,21,"",3.11025526687024,993.3000148,471.685007,325.13999402523,1093.82999091968,20.3311286612277,89.9118441632305,0.506444876503204,3.01119047619048,"SF22_3_c",0.650842124745512,1.86403392525842,0.270453812212411,1.30816148870873
"366","SF18","2","c","18","SF","SF.2","7/31/18","h1",2.94,161.97,2.1729,1.0193,0.801,79.708,17,"",6.78866756514218,981.6850146,454.6725068,321.759994268417,1019.62001609802,11.7413320412502,78.1987638575493,0.469096599015141,4.68870588235294,"SF18_2_c",0.559962643520299,1.27253433208489,0.104669508127764,1.06971736993957
"367","SF18","2","c","18","SF","SF.2","7/31/18","h2",2.703333333,75.59,1.4268,0.6555,0.2881,51.187,8,"",5.73969850333935,981.6850146,454.6725068,321.759994268417,1019.62001609802,8.91806424505041,78.0884820747521,0.459419680403701,6.398375,"SF18_2_c",0.694679949130988,2.27525164873308,0.35702943774569,0.950270596648976
"368","SF18","2","c","18","SF","SF.2","7/31/18","h3",3.1,214.28,1.6722,0.8238,1.0659,66.772,19,"19 individual leaves, 18 whole",7.54767635024948,981.6850146,454.6725068,321.759994268417,1019.62001609802,8.84669624152511,81.0536537994659,0.492644420523861,3.51431578947368,"SF18_2_c",0.43594221304969,0.772867998874191,-0.111894674588592,0.946781115674959
"369","SF18","10","a","18","SF","SF.10","7/31/18","h1",2.23,173.05,2.5827,1.263,0.5902,105.493,20,"",3.90570652675917,981.6850146,454.6725068,321.759994268417,1019.62001609802,27.0099658735841,83.5257323832146,0.489023115344407,5.27465,"SF18_10_a",0.681523850636736,2.13995255845476,0.33040414539139,1.43152403546759
"370","SF18","10","a","18","SF","SF.10","7/31/18","h2",2.83,176.94,3.112,1.4265,0.6964,110.217,12,"",6.29017535083382,981.6850146,454.6725068,321.759994268417,1019.62001609802,17.5220870409264,77.2639327024185,0.458386889460154,9.18475,"SF18_10_a",0.671958170427246,2.04839172889144,0.311413013547802,1.24358583336037
"371","SF18","10","a","18","SF","SF.10","7/31/18","h3",3.016666667,168.95,2.1705,1.057,0.6731,83.407,13,"",7.1473414546528,981.6850146,454.6725068,321.759994268417,1019.62001609802,11.669653748766,78.9091769157994,0.486984565768256,6.41592307692308,"SF18_10_a",0.610947344084157,1.57034615956024,0.19599539675068,1.06705797025007
"372","SF18","8","b","18","SF","SF.8","7/31/18","h1",2.723333333,372.62,1.8679,0.9211,1.0913,83.006,40,"",5.82494038399628,981.6850146,454.6725068,321.759994268417,1019.62001609802,14.2501029243243,90.1161654543481,0.493120616735371,2.07515,"SF18_8_b",0.45771218445637,0.844039219279758,-0.073637372899162,1.15381800113784
"373","SF18","8","b","18","SF","SF.8","7/31/18","h2",2.946666667,244.72,1.655,0.8461,0.8511,66.574,28,"",6.81949008127528,981.6850146,454.6725068,321.759994268417,1019.62001609802,9.76231348774839,78.6833707599575,0.511238670694864,2.37764285714286,"SF18_8_b",0.49852698562338,0.994125249676889,-0.00255889546509601,0.989552749623851
"374","SF18","8","b","18","SF","SF.8","7/31/18","h3",3.036666667,216.99,0.8194,0.4302,0.5752,36.703,17,"",7.24242699231192,981.6850146,454.6725068,321.759994268417,1019.62001609802,5.0677763184857,85.3161320316132,0.525018306077618,2.159,"SF18_8_b",0.427889397254824,0.747913769123783,-0.126148471323382,0.704817437744317
"375","SF16","10","c","16","SF","SF.10","8/2/18","h1",1.85,292.43,2.2069,0.997,0.5683,91.471,29,"",2.68802521422777,783.2500117,836.5575125,321.759994268417,1019.62001609802,34.0290706782966,91.7462387161485,0.451764919117314,3.1541724137931,"SF16_10_c",0.636938606018016,1.75435509414042,0.244117502266925,1.53185008883137
"376","SF16","10","c","16","SF","SF.10","8/2/18","h2",2.063333333,108.66,1.6601,0.8979,0.285,66.977,9,"",3.34371050653664,783.2500117,836.5575125,321.759994268417,1019.62001609802,20.0307412585708,74.5929390800757,0.54087103186555,7.44188888888889,"SF16_10_c",0.759066700481867,3.15052631578947,0.498383111551344,1.30169702111336
"377","SF18","9","c","18","SF","SF.9","8/2/18","h1",2.86,178.33,2.6768,1.3676,0.4988,112.842,28,"28 individual leaves, 27 whole",6.42424281732577,981.6850146,454.6725068,321.759994268417,1019.62001609802,17.5650272271267,82.5109681193331,0.510908547519426,4.03007142857143,"SF18_9_c",0.732747535362195,2.74178027265437,0.438032647318052,1.24464882731801
"378","SF18","9","c","18","SF","SF.9","8/2/18","h2",3.476666667,266.38,2.6549,1.3302,1.2036,111.894,33,"",9.49327340908427,981.6850146,454.6725068,321.759994268417,1019.62001609802,11.7866614789506,84.1181777176364,0.501035820558213,3.39072727272727,"SF18_9_c",0.524982240113663,1.10518444666002,0.0434347644300889,1.07139081047344
"379","SF18","9","c","18","SF","SF.9","8/2/18","h3",3.163333333,170.6,1.0208,0.4898,0.9907,44.001,10,"might have lost a lot of leaves",7.85922634672041,981.6850146,454.6725068,321.759994268417,1019.62001609802,5.59864267280726,89.8346263781135,0.479819749216301,4.4001,"SF18_9_c",0.330834177642688,0.494397900474412,-0.305923382203855,0.748082750013255
"380","SF18","7","b","18","SF","SF.7","8/2/18","h1",2.653333333,195.88,3.1919,1.5531,0.8739,113.614,23,"",5.52934269526891,981.6850146,454.6725068,321.759994268417,1019.62001609802,20.5474694301751,73.1530487412272,0.486575393965976,4.93973913043478,"SF18_7_b",0.639925834363412,1.77720562993477,0.249737680354189,1.31275834299146
"381","SF18","7","b","18","SF","SF.7","8/2/18","h2",2.176666667,141.33,1.1706,0.5176,0.3556,49.928,18,"",3.72112050620795,981.6850146,454.6725068,321.759994268417,1019.62001609802,13.4174638839847,96.4605873261206,0.442166410387835,2.77377777777778,"SF18_7_b",0.592762253779203,1.45556805399325,0.163032515362468,1.12767043496282
"382","SF18","7","b","18","SF","SF.7","8/2/18","h3",3.413333333,188.35,3.636,1.7899,1.0053,132.169,22,"",9.15055182690882,981.6850146,454.6725068,321.759994268417,1019.62001609802,14.4438283614037,73.8415553941561,0.492271727172717,6.00768181818182,"SF18_7_b",0.64034773898111,1.78046354322093,0.250533085485658,1.15968231898643
"383","W1","7","","1","W","W.7","7/27/18","h1",2.243333333,52.16,2.14,0.8829,0.1737,61,11,"",3.95255116270809,690.0800103,1221.930018,759.229991018772,719.270004272461,15.4330703105196,69.0904972250538,0.412570093457944,5.54545454545455,"W1_7_",0.835604770017036,5.08290155440415,0.706111698372175,1.18845233476503
"384","W1","7","","1","W","W.7","7/27/18","h2",1.943333333,NA,1.489,0.6173,0.0973,50,8,"stem length not recorded",2.96609106963798,690.0800103,1221.930018,759.229991018772,719.270004272461,16.8572032436289,80.9978940547546,0.414573539288113,6.25,"W1_7_",0.863839910439407,6.34429599177801,0.802383436698758,1.22678552304013
"385","W22","4","","22","W","W.4","3/11/23","h1",NA,NA,NA,1.0506,NA,86.32,10,"from branch k (Sack method), only branches I could find, no ww",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,82.162573767371,NA,8.632,"W22_4_",NA,NA,NA,NA
"386","W22","4","","22","W","W.4","3/11/23","h2",NA,NA,NA,0.4774,NA,41.569,8,"from branch k (Sack method), only branches I could find, no ww",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,87.073732718894,NA,5.196125,"W22_4_",NA,NA,NA,NA
"387","W22","4","","22","W","W.4","3/11/23","h3",NA,NA,NA,1.2959,NA,116.074,11,"from branch k (Sack method), only branches I could find, no ww",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,89.5701828844818,NA,10.5521818181818,"W22_4_",NA,NA,NA,NA
"388","W22","4","","22","W","W.4","3/11/23","h4",NA,NA,NA,1.4058,NA,121.867,17,"from branch k (Sack method), only branches I could find, no ww",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,86.6887181675914,NA,7.16864705882353,"W22_4_",NA,NA,NA,NA
"389","W22","4","","22","W","W.4","3/11/23","h5",NA,NA,NA,0.3344,NA,33.75,6,"from branch k (Sack method), only branches I could find, no ww",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,100.927033492823,NA,5.625,"W22_4_",NA,NA,NA,NA
"390","W22","4","","22","W","W.4","3/11/23","h6",NA,NA,NA,NA,NA,96.28,12,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,8.02333333333333,"W22_4_",NA,NA,NA,NA
"391","W22","4","","22","W","W.4","3/11/23","h7",NA,NA,NA,NA,NA,24.5,4,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,6.125,"W22_4_",NA,NA,NA,NA
"392","W22","5","","22","W","W.5","3/11/23","h3",NA,NA,1.379,0.5863,NA,60.86,8,"from branch k (sack method), couldn't find rest of branches",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,103.803513559611,0.425163161711385,7.6075,"W22_5_",NA,NA,NA,NA
"393","W22","3","","22","W","W.3","3/11/23","h1",NA,NA,NA,NA,NA,77.167,6,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,12.8611666666667,"W22_3_",NA,NA,NA,NA
"394","W22","3","","22","W","W.3","3/11/23","h2",NA,NA,NA,NA,NA,84.61,7,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,12.0871428571429,"W22_3_",NA,NA,NA,NA
"395","W22","3","","22","W","W.3","3/11/23","h3",NA,NA,NA,NA,NA,80.796,10,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,8.0796,"W22_3_",NA,NA,NA,NA
"396","W22","3","","22","W","W.3","3/11/23","h4",NA,NA,NA,NA,NA,52.21,8,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,6.52625,"W22_3_",NA,NA,NA,NA
"397","W22","3","","22","W","W.3","3/11/23","h5",NA,NA,NA,NA,NA,123.98,11,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,11.2709090909091,"W22_3_",NA,NA,NA,NA
"398","W22","5","","22","W","W.5","3/11/23","h1",NA,NA,NA,NA,NA,105.318,11,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,9.57436363636364,"W22_5_",NA,NA,NA,NA
"399","W22","5","","22","W","W.5","3/11/23","h2",NA,NA,NA,NA,NA,105.917,15,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,7.06113333333333,"W22_5_",NA,NA,NA,NA
"400","W22","5","","22","W","W.5","3/11/23","h4",NA,NA,NA,NA,NA,124.89,15,"from branch k scan",NA,993.3000148,471.685007,325.13999402523,1093.82999091968,NA,NA,NA,8.326,"W22_5_",NA,NA,NA,NA
"401","","","",NA,NA,"NA.","","",NA,NA,NA,NA,NA,NA,NA,"",NA,990.3825148,368.7000055,NA,NA,NA,NA,NA,NA,"__",NA,NA,NA,NA
